ID,score
19263,-5.892592430114746
3573,4.223873615264893
143814,-5.773585796356201
17053,-6.13507604598999
79889,5.804344177246094
142086,-6.016674041748047
60842,-1.353351354598999
8497,-6.174196720123291
27782,-5.5231475830078125
8886,-6.288077354431152
24077,-2.5924344062805176
579,-6.061573028564453
40054,-0.3700275421142578
100006,6.244060516357422
93578,-6.063544273376465
51945,-5.947011470794678
58412,-2.8320889472961426
141056,-6.185538291931152
67327,-0.0479480363428592
30230,-4.720516204833984
85136,-5.862975597381592
108271,-5.941455841064453
45480,-6.201329708099365
57830,-5.607790946960449
49113,-2.1540799140930176
90158,-6.145040988922119
16606,1.9994959831237795
105343,-5.521228790283203
107920,-6.087233066558838
30311,-5.97630786895752
132436,-5.546431064605713
99907,-5.910038471221924
119837,-5.747426986694336
49619,3.4901463985443115
15659,-6.081876277923584
50166,-5.763766288757324
45217,-3.648562908172608
6748,-4.588757514953613
133050,-2.8899970054626465
140227,-5.9799017906188965
87560,-1.266661524772644
10522,-5.7203898429870605
28514,-0.2052986472845077
37794,-0.8616654276847839
3005,-6.064465522766113
28345,-1.4731265306472778
86782,-6.254382133483887
140289,-5.57948112487793
44448,-6.077757835388184
20933,1.5938102006912231
72661,-6.008905410766602
114367,-5.191701889038086
125971,-4.785928726196289
140840,-4.344529628753662
116096,-1.9641631841659544
106075,-5.044578552246094
86992,-5.792654037475586
110759,-6.018533706665039
26172,-6.247951984405518
123795,-5.908847808837891
53481,5.201359272003174
136439,-6.136270523071289
43383,0.6793058514595032
25428,4.335045337677002
76463,-6.097182273864746
25399,-5.988281726837158
82561,-6.299792289733887
40590,-5.908688545227051
88323,-6.025611877441406
124232,-6.35706901550293
102509,-2.601739883422852
53290,-6.392770767211914
61967,-5.195247650146484
96261,-5.998526573181152
87378,-5.792874336242676
73619,-6.145547866821289
126248,-5.933816432952881
112218,-6.178072452545166
132491,-6.0432658195495605
44278,3.728783130645752
98558,-6.28082275390625
13267,-0.4860662221908569
16094,-5.753449440002441
18782,2.534182071685791
25567,-2.222080945968628
112414,-6.064130783081055
27958,-5.67967414855957
133057,-5.880731582641602
136540,-5.983757019042969
64151,4.404845237731934
36544,0.8631531596183777
101991,-6.191378593444824
53355,-6.159188270568848
79203,-5.653506278991699
23505,1.7386555671691897
42057,-0.8421056270599365
22122,-6.331655502319336
89205,-6.272185325622559
29278,-6.030343055725098
3637,-2.0034289360046387
113267,5.9481964111328125
12169,-1.3394514322280884
102384,-6.143746852874756
8947,5.049531936645508
42844,-1.1463875770568848
69240,2.108147621154785
88814,-5.655388355255127
99114,-6.204765319824219
42912,-3.718030452728272
5143,1.3168805837631226
25412,-3.593181848526001
71322,4.977179527282715
11231,1.5266578197479248
120851,5.67093563079834
67574,-6.091154098510742
30635,-6.132227897644043
64276,2.22656798362732
132303,-5.5486836433410645
93607,6.165021896362305
107341,-6.12403678894043
75745,-6.074421405792236
94704,6.45749568939209
129727,-5.875171661376953
101020,-5.4356794357299805
73643,-5.977005958557129
71754,-6.231412887573242
133818,-6.281671524047852
90594,-5.998595714569092
47172,3.849475860595703
105667,-5.747762680053711
97962,5.5979084968566895
79785,-6.160850524902344
52231,-2.0249128341674805
60191,3.945019483566284
129698,-6.135258674621582
69378,-6.19968318939209
88117,-6.096850395202637
32548,-0.6832732558250427
10057,-6.214288711547852
20441,-6.11982536315918
88074,-6.12412691116333
75374,5.956827163696289
94691,-5.788432121276856
53788,-5.869828224182129
125344,-6.273026466369629
36097,-6.047174453735352
72728,-6.118598937988281
143017,-4.991485595703125
97115,-4.735570907592773
1430,3.5913329124450684
24613,-5.573886871337891
108990,-6.188144207000732
96848,-5.26475715637207
48918,-6.042391777038574
57696,-2.173065185546875
47407,-1.0180202722549438
2798,-5.9842939376831055
41733,-6.314760208129883
109928,6.388113021850586
50669,-1.4021879434585571
90160,5.838486671447754
13690,3.268887042999268
65058,-6.097295761108398
40596,-1.248024344444275
63164,-0.1009492427110672
116791,-6.109344005584717
53908,-3.289609909057617
143616,-5.537562847137451
56721,2.602550745010376
73425,-5.695969581604004
11368,-2.42086124420166
114974,-5.613139629364014
143882,5.9213643074035645
30779,-6.224094390869141
86730,-6.019628047943115
61132,1.3696593046188354
5192,3.437960147857666
58623,-6.2464280128479
118216,-6.211969375610352
25864,-6.128739356994629
55461,5.633905410766602
9145,0.7031832337379456
126860,-4.990998268127441
93736,6.283520698547363
25865,-5.025751113891602
135133,6.201705932617188
103416,-5.823163986206055
4456,6.21474552154541
21673,-2.296002149581909
98203,6.24229907989502
117555,-5.809820175170898
121840,-5.923267364501953
81835,-6.20960807800293
62203,-6.296212673187256
44649,5.573754787445068
28937,-6.237926483154297
101614,-4.585887432098389
62157,-6.1797637939453125
101176,-4.3230390548706055
43529,-6.183136940002441
62810,-6.16771125793457
54539,3.898024559020996
30928,4.59326171875
92662,-6.098928451538086
82793,-4.512979507446289
42365,-5.463456153869629
104105,-5.592334270477295
59034,-4.743123531341553
117490,-5.719388008117676
36894,3.515748977661133
68766,3.770674705505371
113249,-2.1176555156707764
1703,-0.6136894226074219
85308,-6.098288536071777
30952,-1.7015846967697144
8788,-6.21766471862793
122329,-6.248842239379883
117238,-6.111703872680664
31009,3.112990617752075
16025,-5.354935646057129
124074,-6.178926944732666
94247,-2.9484007358551025
110194,-6.038779258728027
54860,3.9074490070343018
122455,-6.265923023223877
46587,-6.097644805908203
95212,-6.131505012512207
32970,-6.293330192565918
66186,-4.504305839538574
33301,5.298972129821777
68356,-6.19619083404541
110860,-4.682374000549316
87969,-1.7208881378173828
64564,-5.20131778717041
137386,-5.837176322937012
12816,-6.241896629333496
86544,-6.140316963195801
37494,-1.333093523979187
126270,-6.1556830406188965
24679,0.7794005274772644
96456,-3.137885093688965
121784,-6.090640544891357
136342,6.0585551261901855
35845,-4.6859636306762695
880,-6.123255729675293
14155,4.262581825256348
119919,-6.038919448852539
2182,-6.234090328216553
27286,-3.457519769668579
55451,5.90915060043335
137275,-6.116425037384033
33026,-3.6659228801727295
105867,-6.256872653961182
53635,-1.7520549297332764
46984,-5.797529220581055
21951,-4.902600765228272
16841,-1.1309267282485962
78700,-6.14093542098999
129900,-5.750485897064209
85720,-5.9322052001953125
98026,-6.118681907653809
127373,-6.11944580078125
61167,3.1051337718963623
29604,-3.393324375152588
80534,-5.56050968170166
19170,-3.357412338256836
90126,-6.077420711517334
37918,4.9561052322387695
87080,-5.270262718200684
109413,-5.916632652282715
91669,-6.163989067077637
105208,-6.221473693847656
50372,0.1760745197534561
23727,-6.181800842285156
36661,-0.795172929763794
71254,-0.3592804670333862
87090,-5.942141532897949
51727,1.5185636281967163
89377,-6.273317337036133
134650,-6.086645126342773
97002,-5.811058521270752
48423,-5.253279685974121
83523,-6.212346076965332
101202,-6.285943031311035
65862,-2.741341114044189
56530,0.760118305683136
133912,-4.677197456359863
76112,-5.995976448059082
103299,6.2381792068481445
137613,-5.910445213317871
127612,-6.196867942810059
12474,1.1878859996795654
51399,-5.097002506256104
30693,-5.9223480224609375
98512,-5.966575622558594
128998,6.512081146240234
18158,-0.4701547622680664
66000,4.113314151763916
141598,-6.025436878204346
58522,5.499461174011231
57940,-6.2572174072265625
33044,4.218900680541992
65554,-3.134439468383789
123136,-6.16652774810791
19948,-6.048635959625244
5669,-4.759407997131348
89129,-6.115627288818359
102033,-6.018404006958008
101560,-6.25059700012207
20040,-6.013020038604736
140646,-6.068664073944092
59468,0.5990643501281738
27686,-6.224888801574707
75321,-6.094013214111328
120030,-6.1159210205078125
24650,2.6375672817230225
30205,1.385769248008728
68659,3.766897678375244
8867,3.7454891204833984
47978,-5.962867736816406
105344,6.318306922912598
27246,2.531140089035034
63958,-6.245826721191406
44361,0.7631456851959229
68030,-6.283855438232422
123039,6.23234748840332
36047,-2.170250654220581
42302,4.316088676452637
101067,6.0183281898498535
142690,-5.924783706665039
35033,-0.8831125497817993
49255,-0.4951306581497192
132502,-6.0734405517578125
35322,-5.805654525756836
53657,3.812510251998901
114156,-6.055547714233398
58183,-6.118608474731445
75859,-5.992985725402832
117483,-6.084633827209473
110814,6.042342662811279
20807,-6.243475914001465
85713,-5.656193733215332
35416,-5.38059139251709
140187,-5.954117298126221
27482,-6.026293754577637
93515,-6.090717792510986
119742,-6.140982627868652
4616,-6.23717212677002
104361,-5.19923734664917
709,-6.090654373168945
90985,-5.845428943634033
89383,-6.0728607177734375
55645,-2.226585865020752
16053,3.9273316860198975
78424,-6.0217790603637695
17920,-5.66179084777832
132043,-6.256461143493652
85502,-6.109269142150879
75676,-6.096052646636963
74956,-3.9903292655944815
77426,-6.251078128814697
105020,-4.502817630767822
113179,-5.655640602111816
87106,-5.733741760253906
131159,-6.068078517913818
49820,-4.663896560668945
111426,-6.1052961349487305
75153,-5.877340793609619
23366,-5.565217971801758
37081,-6.213637351989746
141205,-6.138126373291016
60599,-2.6014211177825928
71974,-5.986964225769043
59169,-6.086943626403809
112690,6.384637832641602
102737,-5.320258617401123
116426,-5.907950878143311
54197,-3.753814697265625
100265,-6.223991394042969
76071,-5.947173118591309
121531,-5.622617721557617
128482,6.2040205001831055
116955,-5.441886901855469
109555,6.050351142883301
139481,-6.232697486877441
55283,-6.205623626708984
33485,-1.5177029371261597
74438,-5.069356918334961
46193,-5.856198787689209
114779,-3.714453220367432
82436,-6.127908229827881
17595,2.097616910934448
79928,-5.939309120178223
2660,6.440722942352295
54675,3.5092568397521973
123284,-6.083580017089844
38686,0.7292652726173401
104902,5.471386909484863
141664,-6.272429466247559
115181,-5.139158725738525
136703,-3.881107807159424
108718,-6.20995044708252
100503,-6.142705917358398
35755,-5.970190048217773
128097,-6.055091857910156
128082,-5.9326171875
124521,5.8618574142456055
32755,-6.158437728881836
36374,-6.082379341125488
24083,3.3798623085021973
68281,-4.887783050537109
61191,-6.235454559326172
44380,-5.683475494384766
4627,-6.116779327392578
96620,-6.247859001159668
691,-6.148228168487549
10896,-0.2054480761289596
82139,-5.404482841491699
63437,3.788304090499878
28206,-6.132665157318115
49668,-6.0967535972595215
7683,2.132377862930298
17344,-1.527631759643555
110454,-6.028043746948242
118974,-5.970370292663574
240,-2.154173851013184
33263,5.013653755187988
30667,-1.665847659111023
106446,-2.7208597660064697
79374,0.8281785845756531
47853,-4.770801544189453
19118,-6.013179779052734
55971,-3.823307991027832
52850,4.685381889343262
137200,-4.293013572692871
82690,-5.991480827331543
117404,-6.085084915161133
62737,3.5635886192321777
16485,-4.841236114501953
141065,-5.732769966125488
119323,-5.734989166259766
123892,-5.652883529663086
91080,-6.20677375793457
123092,-4.088551998138428
1173,-6.193561553955078
102761,-5.207357406616211
111530,-6.28684139251709
55093,-5.560120582580566
89414,-6.179383754730225
133005,-6.159002304077148
66298,-0.8868858218193054
31229,-6.236306190490723
58809,4.461898326873779
42476,-5.902443885803223
39493,-2.543873071670532
98133,-6.230051517486572
41795,-1.4575018882751465
134273,-5.883512020111084
79592,-5.984493255615234
101000,-4.968861103057861
6925,3.288724899291992
100122,-5.195281505584717
36199,-3.609766721725464
113071,-5.082378387451172
8654,-5.919203281402588
129990,-6.15226411819458
17681,1.8143625259399412
64257,-6.195233345031738
107001,-6.0995073318481445
88298,-5.950687408447266
5736,4.053584098815918
29428,0.5835270881652832
28404,4.438657760620117
123985,-6.272751331329346
21603,-5.651383876800537
26937,-5.19611406326294
106236,-3.942662239074707
132997,-5.58979082107544
61065,5.271044731140137
21549,2.519062042236328
36909,-6.055110931396484
138176,-6.079690933227539
97199,-5.830728054046631
105293,-6.215806007385254
82486,-5.365599632263184
130009,-5.915807723999023
130422,-4.315926551818848
92161,-5.700804710388184
107940,6.149199485778809
33977,-5.7754974365234375
44353,-6.166960716247559
64365,-6.10390567779541
76174,-6.267671585083008
13977,-0.5634885430335999
36373,-6.088637828826904
64693,5.710732460021973
20568,-5.908879280090332
21708,-3.700518131256104
88719,-5.697491645812988
19127,-3.340869665145874
85519,-5.90831470489502
139706,6.265110969543457
73778,5.881124496459961
121887,-6.006023406982422
115460,-3.365175247192383
102905,-5.760817050933838
102307,5.7034759521484375
143320,-4.224133014678955
76032,-5.504071235656738
11085,1.4529236555099487
52575,-3.142584085464477
52785,-6.065818786621094
79053,-4.457778453826904
77073,-6.00004243850708
71852,3.372616767883301
17880,-6.148499488830566
14858,-5.877066612243652
13248,-5.957231521606445
87167,5.872965335845947
12585,-6.161354064941406
112069,-5.973219871520996
61561,-1.317705512046814
16170,-0.7915834188461304
67862,-6.1309990882873535
86170,-6.215537071228027
26992,-4.085772037506104
125313,-4.943488121032715
67603,-6.002581596374512
84690,-6.12621021270752
127586,-6.049047470092773
117712,-5.9487409591674805
4325,4.081454277038574
143936,5.88328218460083
108776,-6.093952178955078
136968,-5.588967323303223
116173,-5.920146942138672
137170,-6.163640022277832
104749,-4.766643047332764
110036,-6.071575164794922
55889,0.3660342991352081
97988,-5.475397109985352
95311,-6.062169075012207
118172,6.239638805389404
63468,-5.243356227874756
115279,-4.4356842041015625
103185,-5.621874809265137
65021,4.875635147094727
16493,4.255902290344238
104584,-6.090485572814941
125968,-5.58780574798584
70609,2.6594114303588867
13598,-6.110223770141602
135933,-4.402678966522217
17676,-6.055906295776367
95319,6.176024913787842
129339,-6.021005153656006
104574,-5.9808349609375
44605,-6.149851799011231
11595,-6.102290153503418
49951,-2.033854961395264
23683,5.549002170562744
24720,-5.782492160797119
17841,-5.866857051849365
92618,-6.20041561126709
74005,6.170218467712402
17233,-6.1309099197387695
20094,5.853609085083008
130996,-4.606642723083496
100779,-5.920365333557129
134180,-6.0341081619262695
29093,-3.5237598419189453
69825,-6.256669998168945
1608,-4.873191833496094
88465,-5.527923583984375
98579,-2.0286405086517334
1050,1.27173113822937
88019,-5.428170204162598
27100,-6.207536697387695
23331,-5.95412015914917
139773,-6.212710380554199
45021,-1.3510137796401978
102795,-5.997581481933594
112734,-5.841983795166016
9455,5.570446968078613
117362,-6.104329586029053
101089,-3.353134155273437
25789,0.7419736385345459
82663,-6.287453651428223
123360,-6.289916038513184
141775,-6.093692302703857
10190,-5.717558860778809
113774,-3.863911628723145
62629,-0.6901608109474182
108147,-1.4094926118850708
137420,-1.948856234550476
37877,-6.098625659942627
68584,-4.7934675216674805
33838,-6.178459167480469
83655,-6.193070411682129
66234,-6.053767204284668
116814,-6.155967712402344
133916,-6.034314155578613
144417,-3.2213268280029297
30578,-5.611795425415039
101240,-6.219863414764404
47608,-0.622094988822937
31722,-6.112205505371094
29330,-5.756124496459961
130806,-3.786067485809326
81420,-6.008912086486816
37820,0.2290719896554947
23546,-6.059167861938477
35770,0.877521276473999
38139,-3.412386894226074
29031,-5.991465091705322
115426,-5.8028106689453125
57850,4.479889869689941
64811,-5.742381095886231
99220,-6.022084712982178
42465,4.248621463775635
139841,-6.015744209289551
27907,-6.119738578796387
128727,-5.995411396026611
34814,-6.0873122215271
12860,-5.37074089050293
105779,-6.19936990737915
9970,-6.245911598205566
47739,-1.8043416738510127
97196,-6.081295967102051
86140,-6.095026969909668
113038,6.217676162719727
62467,-4.505151748657227
52759,4.7673115730285645
50787,-3.9509472846984863
96593,-6.153990745544434
81418,-6.1269636154174805
102131,-6.176559448242188
58826,-1.3470429182052612
15166,-0.4061351716518402
52161,-5.650351524353027
135680,-5.623247146606445
87279,-5.177839279174805
124580,-6.012907981872559
112914,-5.9225263595581055
10713,-3.915706157684326
40368,-6.118136882781982
143400,-3.694272756576538
32378,4.839018821716309
37983,-2.4718775749206543
31455,-4.923727512359619
7362,-0.2189696580171585
8218,2.5719187259674072
132034,-6.047495365142822
2406,-6.183462142944336
90329,6.311878681182861
115748,-6.114192962646484
81799,-6.051005363464356
37048,-6.055352210998535
86898,-5.989212989807129
107622,-6.2054443359375
128892,-5.872919082641602
103769,-5.409787178039551
27607,-2.3768811225891118
21785,-6.260565757751465
58544,4.252608299255371
71266,1.608014702796936
108600,-6.131095409393311
78703,-5.939659118652344
123242,-5.948624134063721
39301,-1.878899455070496
25967,2.049915313720703
70606,-5.675454139709473
96029,-5.513687133789063
6370,5.836639404296875
74888,-6.134482383728027
6875,-5.616259574890137
108484,-5.965104103088379
31309,3.4060986042022705
109761,-6.274806022644043
134990,-4.953906059265137
120785,6.458277702331543
55533,4.140188217163086
74304,6.160675048828125
124608,6.2859086990356445
32908,-5.899074554443359
78094,-6.20203971862793
32071,-6.100184440612793
1310,-6.250460624694824
23054,-3.56339693069458
87129,-6.203519344329834
22770,-4.601633071899414
41033,0.5831551551818848
61140,-5.553957462310791
36527,-5.404306411743164
50890,-5.701009273529053
8279,-0.4827743768692016
52088,-6.058466911315918
2033,-1.7747341394424438
10980,-3.345247745513916
136401,-6.065682411193848
88811,-6.038508415222168
10655,5.674422264099121
33052,-6.109625339508057
82399,-5.773011207580566
84819,-6.204835891723633
104156,-6.046387672424316
27006,0.9395626783370972
74106,-6.175230026245117
30666,-6.092276573181152
132429,-5.871335506439209
20216,-5.995102405548096
5033,-0.7862606048583984
124945,-2.1162309646606445
88367,-5.915719032287598
92952,-5.947921752929688
63534,-2.0714271068573
144355,-4.040355205535889
7190,-5.333349227905273
103329,-6.131192684173584
84437,-5.934030055999756
16135,4.602421760559082
15789,-3.310615062713623
113995,-5.756805419921875
129335,-6.147422790527344
57200,-5.4701762199401855
87895,-5.924415588378906
17329,-6.165042877197266
51967,5.012019157409668
70931,-6.199665069580078
57216,-6.228805541992188
40939,-2.7488081455230717
143307,-5.558211326599121
136007,-6.069159507751465
37412,-5.146812438964844
61886,3.393420696258545
47992,0.0332692079246044
93660,-6.097171783447266
142837,-5.923951148986816
32194,5.421393394470215
28737,-4.19768762588501
58322,-3.397284507751465
72997,3.1440651416778564
66285,-0.6664307117462158
64801,-6.229267120361328
114769,-6.279203414916992
38554,-0.156027153134346
99300,-6.011712551116943
8009,-0.4088978767395019
8609,5.132158756256104
109378,-6.322266101837158
54637,-6.099980354309082
142523,6.308605670928955
136224,-5.160995960235596
128074,-5.9290452003479
65816,-6.247476577758789
140079,-6.107516288757324
136591,-6.1202592849731445
48695,1.186143159866333
51756,-0.1826094537973404
26234,-6.228788375854492
40399,5.901317596435547
135481,-5.317448616027832
114265,-3.491976261138916
3888,-5.827968597412109
139710,-5.476614952087402
49318,-6.19608736038208
17390,-6.103674411773682
98105,-5.607285499572754
22455,-2.580960273742676
138035,-6.151938438415527
45310,-6.075819969177246
96645,6.333630561828613
106067,-6.186838150024414
6418,1.2201133966445925
66010,-6.063965797424316
51212,0.9279775619506836
144168,6.212273597717285
52716,-1.5761617422103882
84144,6.158761024475098
76331,-2.8493056297302246
20591,-2.065788984298706
81682,-6.082376003265381
100526,-6.0033345222473145
50663,-6.16038703918457
66033,-1.5400738716125488
113286,-5.589613914489746
47190,-6.007439613342285
134474,-5.417415618896484
69412,-3.8267650604248047
6498,-3.070786476135254
124385,-6.124892234802246
75489,-2.459604501724243
73070,-5.865235328674316
46020,-3.9895577430725098
112647,-6.039992332458496
20717,3.406838178634644
93219,-6.08416223526001
9807,-6.1215105056762695
7755,-5.807279586791992
27940,-5.025911331176758
69880,3.967543125152588
87489,-5.940794944763184
106326,-6.059643745422363
67214,-0.8483813405036926
5727,-0.7118622064590454
93863,-5.861486434936523
80318,-6.024168491363525
116528,-5.465058326721191
63290,-3.82475471496582
17547,5.842402458190918
4425,-5.943353652954102
44266,-6.108943462371826
93231,-5.040213584899902
75632,-2.529419183731079
88856,-6.164923191070557
21746,-0.889808714389801
108420,-5.314438819885254
20858,-6.0924906730651855
32167,-2.081969976425171
138498,-6.282118320465088
117061,-6.158821105957031
76598,-6.208010673522949
131792,5.789178371429443
85493,-5.960400104522705
102763,-6.239768981933594
104385,-6.146286010742188
64148,5.184695720672607
132629,-6.272368431091309
112590,-5.540359973907471
86359,-5.334882736206055
72281,-5.339790344238281
77370,-6.057581901550293
73375,-1.7461724281311035
52891,-5.912747383117676
27029,-6.181663513183594
124565,-6.171097755432129
39206,3.0575547218322754
88627,-6.199994087219238
82738,6.003957271575928
138006,-6.16112756729126
113803,-3.8850655555725098
76450,-5.411734104156494
1067,-5.11296272277832
8698,0.2866637110710144
1196,-4.008683204650879
4109,-4.745026588439941
144524,-6.252180099487305
34463,-1.5738643407821655
2024,-3.109727382659912
114342,-5.792778015136719
130854,-6.230551719665527
87814,-6.227657318115234
123786,6.094627857208252
82562,-6.168375492095947
34259,-5.735259056091309
121378,-0.4267427325248718
61516,2.410611629486084
21470,4.354417324066162
121274,-6.037328720092773
54698,-6.122102737426758
2516,-6.124449253082275
67634,-6.198054313659668
3299,-5.13359260559082
56661,-0.5843130946159363
74137,-2.71160888671875
42,-6.157575607299805
94698,-5.617498397827148
37405,-6.164429187774658
109947,-6.05299186706543
110783,5.843504428863525
48781,-5.208952903747559
681,-4.438869476318359
114932,-6.108255386352539
125186,-6.328505992889404
57058,-6.01129150390625
96982,-6.039577484130859
87044,6.499184608459473
99076,-5.865769386291504
98164,-5.57368803024292
108562,-5.587413787841797
37167,3.4278807640075684
7613,-2.861553430557251
46975,0.5041439533233643
45221,-5.204938411712647
112482,6.128109455108643
39623,-0.2147369235754013
2477,-6.006360054016113
121941,-5.686688423156738
92844,-5.827439308166504
77583,-5.89437198638916
27274,-4.422916412353516
137471,-6.005559921264648
94260,-6.307833671569824
5774,-5.202218055725098
39028,-6.051976203918457
44521,-6.231390953063965
71,2.3916666507720947
72529,-4.01857852935791
54785,3.2064852714538574
62462,-6.205798149108887
63271,-5.476778984069824
125343,-5.197555065155029
110752,-6.029758930206299
124925,-5.984975814819336
107501,-6.016569137573242
49606,-6.172506332397461
128960,-5.008783340454102
40208,-5.679798126220703
32210,-3.0810234546661377
98442,-4.64963960647583
61011,-4.660021781921387
140128,-5.668944835662842
109737,-6.070379257202148
80415,-6.247750282287598
111077,-5.078805446624756
131056,-5.644466876983643
76842,-6.120810508728027
90348,-3.159641742706299
125659,-6.14067268371582
26405,3.171834707260132
55489,-5.571559906005859
135714,-5.957242488861084
3141,3.578603744506836
42962,-5.533909797668457
141214,5.437252044677734
94917,-6.307568550109863
17739,4.06635856628418
14552,4.061013221740723
115552,-4.848609924316406
137988,-6.036164283752441
98969,-5.514596462249756
61124,-6.278566360473633
131993,-6.143947601318359
105727,-5.997907638549805
77329,-5.906526565551758
139940,-4.742486000061035
90580,-5.651022434234619
93922,-4.6304121017456055
57856,2.2642064094543457
60935,-5.811354637145996
30436,-2.809443950653076
138225,-6.003841400146484
46380,3.8684799671173096
27918,-5.083232402801514
71083,-6.01713752746582
118117,-5.942887306213379
77433,-5.52538013458252
81596,-6.124818801879883
46664,0.370197594165802
91946,-5.916419982910156
138083,5.546127796173096
83708,-5.7423272132873535
3473,1.3325471878051758
139750,-5.262800216674805
53354,-2.1245851516723637
9557,-6.218659400939941
762,-6.078317642211914
19797,-3.9208827018737793
15584,-6.233534812927246
97304,-6.00587272644043
83661,-6.235869407653809
22230,-5.790492057800293
31197,-5.925859451293945
84768,-5.9967451095581055
59506,-6.215362071990967
36984,-2.409691333770752
136657,5.97835111618042
125756,-5.905208110809326
101206,6.101830005645752
94497,-5.344043731689453
126854,-6.0397491455078125
70602,-5.8666205406188965
3355,-3.4862289428710938
42664,-6.065067768096924
94150,-4.08042573928833
27256,-2.593668222427368
83762,-6.138498306274414
7066,0.4338382482528686
90470,-1.4376258850097656
125702,5.7481889724731445
17394,-0.6177948117256165
52070,0.399450421333313
80282,6.577757835388184
94449,-4.391436576843262
82756,-6.216644287109375
73710,6.156077861785889
133774,6.265434741973877
23786,-5.232422828674316
66438,-1.1440778970718384
1312,-6.174335479736328
133835,-6.22318172454834
40801,-6.175930976867676
21649,5.7314653396606445
141162,5.7820258140563965
77842,-6.29372501373291
84250,-6.156623840332031
22346,-1.0020878314971924
66816,3.4169952869415283
62780,-5.84951114654541
21991,-1.3122180700302124
45970,2.784471273422241
13883,-5.704458236694336
91600,-5.91005277633667
82844,-5.600291728973389
132897,-6.18737268447876
15712,-6.348135948181152
30675,-4.310006141662598
111999,-6.239726066589356
30544,-6.037790775299072
19458,3.960407733917236
69176,-6.080102443695068
121138,-6.18023681640625
129688,6.128701210021973
77837,5.375648021697998
100150,-6.283439159393311
95088,-6.193744659423828
122026,-3.884932518005371
59958,-6.126950263977051
112712,-6.210836410522461
83180,-6.309874534606934
129280,-6.25189208984375
87537,-6.012051582336426
114686,6.258567333221436
76868,-5.942078590393066
34549,-5.85431432723999
41807,-1.8129682540893557
142223,-6.057285308837891
94140,-4.352954387664795
95873,-5.844959259033203
63283,-6.061334609985352
54370,-1.4387414455413818
23119,4.814568519592285
81701,-2.8904995918273926
109051,-5.619911193847656
44370,-0.9369087815284728
106361,-6.107219219207764
12129,-5.75677490234375
132566,-6.16131591796875
52571,-6.150802612304688
108589,5.6874589920043945
69017,-5.912431240081787
36550,-3.569300889968872
68413,-6.2169294357299805
60476,-5.687832832336426
116817,6.144196510314941
46359,-0.4428660273551941
139674,-5.838067054748535
30390,-0.733784019947052
111300,-6.015084266662598
79422,6.032501697540283
91150,-5.444020748138428
94054,-4.282652378082275
41411,-0.2561295330524444
118037,-4.155280590057373
69853,-0.555020809173584
140392,-5.880641937255859
105736,-5.418828964233398
43830,-6.040763854980469
139714,-0.5536438226699829
69168,5.91316032409668
61567,-5.745465278625488
8651,-5.801154136657715
26738,2.457727670669556
131902,-4.396637916564941
6224,5.143267631530762
87942,-5.972565174102783
91695,-5.059165000915527
105642,-5.949392318725586
14146,-0.4099913835525512
86609,-5.533111572265625
10823,-4.677182197570801
31019,5.046197891235352
44600,4.964597225189209
99002,-5.977381229400635
48039,-5.754428863525391
3904,-6.195145130157471
72797,1.9946147203445437
99624,-6.079295158386231
83883,-3.611496925354004
140544,-6.164854049682617
88539,-6.191043853759766
83637,-6.061800956726074
53064,3.206056833267212
47517,-0.8855089545249939
100141,-5.95171594619751
75224,-4.266939640045166
63170,1.4808571338653564
129923,-5.937699317932129
128312,-6.053433418273926
140545,5.964202880859375
83407,-6.080709457397461
132166,-6.209664821624756
55023,-6.217756271362305
126138,-6.303863525390625
123682,-6.271490097045898
18467,-6.047421455383301
58426,0.0208767466247081
103144,-6.038607120513916
118492,-4.595093250274658
73203,-5.986615180969238
139014,6.275007247924805
66028,-5.873191356658936
65401,-3.4255266189575195
86252,-6.052470207214356
112918,-6.366801261901856
100948,-6.195819854736328
6657,-5.141269207000732
132625,-6.207762241363525
9238,-0.8814499974250793
1741,-6.1942291259765625
34866,4.047156810760498
1078,2.760732412338257
30911,-5.971478462219238
137883,4.958850383758545
70696,-3.989121437072754
60641,-5.662326812744141
136142,-3.918092250823975
6638,1.737098217010498
107251,-6.244899749755859
30738,-5.154389381408691
118026,-6.168033599853516
22302,-0.9701063632965088
98590,-5.994438171386719
44813,-3.611349582672119
105527,-6.1364922523498535
24337,-3.333646297454834
101763,5.956198692321777
43242,-5.991584300994873
1011,-6.185273170471191
86670,-6.183335304260254
124271,-6.0181427001953125
82522,2.8073153495788574
83340,-6.17455005645752
117707,-6.217839241027832
122388,-5.103332042694092
114413,-5.950255393981934
13419,4.231130123138428
10650,3.925537109375
133416,-5.696790218353272
111368,-6.0982346534729
42076,-6.143048286437988
7399,-6.194347381591797
2540,3.4618563652038574
77391,-6.086601257324219
24189,-3.280191421508789
22231,-6.247891902923584
37993,1.1029049158096311
75852,-5.658578872680664
75051,5.522769451141357
95540,-6.342941284179688
117103,-6.046813011169434
43351,-6.096431732177734
127580,-4.219963073730469
135729,-5.913843631744385
1187,4.467180252075195
122742,-5.691837787628174
137513,-2.1996560096740723
87112,-6.038506507873535
142763,-6.107082843780518
70982,-6.1700053215026855
5850,-3.044046401977539
23040,-2.244558095932007
57702,-2.053683280944824
87579,-6.151968955993652
65122,4.745420932769775
102219,-6.181730270385742
42471,-5.89480447769165
96420,-5.913120269775391
